,high,open,low,close,volume,RSI
20150616,18.11598932584286,18.11598932584286,16.685300027977,17.34141231744415,580748.0,0.5
20150617,17.450764365688674,17.34141231744415,16.266117176372994,17.09537020889397,395538.0,0.5
20150618,17.29584896400893,17.204722257138492,16.220553822937774,16.293455188434123,363651.0,0.5
20150619,15.928948360952377,15.482427497287233,14.662287135453303,14.662287135453303,337295.0,0.5
20150623,14.625836452705128,14.215766271788162,13.195147154839269,14.243104283849293,481286.0,0.5
20150624,14.798977195758956,14.297780307971555,14.206653601101118,14.58027309926991,467249.0,0.5
20150625,14.644061794079215,14.644061794079215,13.486752616824667,13.74190739606189,348047.0,0.5
20150626,13.331837215144924,13.331837215144924,12.365894122318293,12.365894122318293,327823.0,0.5
20150629,12.630161572242558,12.630161572242558,11.12657090888035,11.12657090888035,437626.0,0.5
20150630,12.03783797758472,10.889641471017214,10.01482508506102,11.983161953462456,488985.0,0.5
20150701,12.183640708577418,11.737119844912279,10.789402093459733,10.789402093459733,431386.0,0.5
20150702,10.98076817788765,10.889641471017214,9.714106952388578,9.714106952388578,412345.0,0.5
20150703,9.750557635136751,9.42250149040318,8.739051188874901,8.739051188874901,444084.0,0.10862354892205632
20150706,9.595642233457008,9.595642233457008,7.864234802918708,8.529459763072897,596963.0,0.10640968837690142
20150707,8.246966971774544,7.946248839102101,7.67286871849079,7.67286871849079,282599.0,0.09754581594850392
20150708,7.9735868511632315,6.90740438077912,6.90740438077912,7.691094059864877,944023.0,0.09928729925279206
20150709,8.456558397576547,7.691094059864877,7.691094059864877,8.456558397576547,335724.0,0.17245565242729508
20150710,9.304036771471612,8.802839883684207,8.784614542310122,9.304036771471612,246227.0,0.2463945928898969
20150713,10.233529181550068,10.169740486740762,9.568304221395879,10.233529181550068,508669.0,0.3191763239180671
20150714,10.889641471017214,10.297317876359374,9.923698378190583,9.960149060938758,627677.0,0.30958308539442064
